system:index,area,class_id,class_name,territory,version,year,.geo
0_0_0,7480.9802964050095,3,Leñosas Cerradas,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_1,124.6955541515711,4,Leñosas Abiertas,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_2,2.0257688692016695,6,Leñosas Inundables,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_3,1.6658908209838854,11,Pastizal Inundable,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_4,0.27897997412109377,15,Pasturas,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_5,3.668297390380866,23,Playa y Dunas,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_6,0.016735279235839846,24,Infraestructura Urbana,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_7,1.0026244345092754,26,Cuerpo de agua,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_8,0.0939727816772462,42,Pastizal Abierto,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_9,12.292043702262683,43,Pastizal Cerrado,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_10,13.634660519164811,57,Cultivos Simples,0.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_0,398.65854236480925,3,Leñosas Cerradas,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_1,17.30176228825416,4,Leñosas Abiertas,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_2,0.12327976232910132,23,Playa y Dunas,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_3,0.0662665386962891,26,Cuerpo de agua,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_4,0.010906001831054685,36,Cultivos Arbustivos,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_5,0.09293821911621092,42,Pastizal Abierto,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_6,15.83979252981455,43,Pastizal Cerrado,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_7,4.681974950466731,57,Cultivos Simples,1.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_0,925.5187141137542,3,Leñosas Cerradas,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_1,0.5629353031616214,4,Leñosas Abiertas,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_2,0.27713353070068336,23,Playa y Dunas,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_3,0.41675231024169707,24,Infraestructura Urbana,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_4,2.334198176378433,26,Cuerpo de agua,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_5,0.1965206095581054,42,Pastizal Abierto,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_6,43.13496857979794,43,Pastizal Cerrado,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_7,32.74428665289756,57,Cultivos Simples,2.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_0,267.30029643960717,3,Leñosas Cerradas,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_1,0.9536707088881556,23,Playa y Dunas,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_2,0.36798105220229205,25,Otras Areas No Vegetadas,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_3,3.3942458678339964,26,Cuerpo de agua,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_4,0.490814878324382,42,Pastizal Abierto,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_5,14.049193660145564,43,Pastizal Cerrado,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_6,1.090454193517346,57,Cultivos Simples,3.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_0,2.7175232360629256,3,Leñosas Cerradas,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_1,0.0025100068359375,4,Leñosas Abiertas,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_2,0.7471505847323533,23,Playa y Dunas,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_3,0.25597304307645935,25,Otras Areas No Vegetadas,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_4,0.9544103203582199,26,Cuerpo de agua,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_5,0.17851460048971723,42,Pastizal Abierto,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_6,0.1996678705791397,43,Pastizal Cerrado,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_7,0.3960646971495385,57,Cultivos Simples,4.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_0,52.88519741143748,3,Leñosas Cerradas,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_1,0.026682976515108005,4,Leñosas Abiertas,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_2,0.18130508931214548,23,Playa y Dunas,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_3,0.3992103521302462,26,Cuerpo de agua,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_4,0.043693237792968735,42,Pastizal Abierto,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_5,2.1704771980961843,43,Pastizal Cerrado,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_6,1.7712827461669918,57,Cultivos Simples,5.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_0,833.0490109171673,3,Leñosas Cerradas,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_1,0.019465956848144533,4,Leñosas Abiertas,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_2,2.7308166715631117,23,Playa y Dunas,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_3,0.022020886901855472,25,Otras Areas No Vegetadas,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_4,6.18328481414438,26,Cuerpo de agua,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_5,0.8937761554744936,42,Pastizal Abierto,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_6,30.100474923681574,43,Pastizal Cerrado,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_7,3.528387646454216,57,Cultivos Simples,6.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_0,126.7035999776384,3,Leñosas Cerradas,7.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_1,0.04320021118164065,4,Leñosas Abiertas,7.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_2,0.06098193603515626,6,Leñosas Inundables,7.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_3,0.0067763665771484365,25,Otras Areas No Vegetadas,7.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_4,0.09656425695800776,26,Cuerpo de agua,7.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_0,737.8776840024943,3,Leñosas Cerradas,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_1,0.06295887854003906,4,Leñosas Abiertas,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_2,0.030652284240722666,11,Pastizal Inundable,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_3,31.86600614733927,15,Pasturas,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_4,3.040621299011219,23,Playa y Dunas,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_5,8.423395508606028,24,Infraestructura Urbana,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_6,2.5661722395019577,26,Cuerpo de agua,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_7,9.411112276393542,42,Pastizal Abierto,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_8,3.5677646182250817,43,Pastizal Cerrado,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_9,24.420288104492002,57,Cultivos Simples,8.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_0,2.3989594212534016,3,Leñosas Cerradas,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_1,0.02389288433837891,15,Pasturas,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_2,0.19289088185891545,23,Playa y Dunas,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_3,0.0448837459293141,26,Cuerpo de agua,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_4,0.192840518877815,42,Pastizal Abierto,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_5,0.005973405883789063,43,Pastizal Cerrado,9.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_0,641.8280037925484,3,Leñosas Cerradas,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_1,0.48926454479980475,4,Leñosas Abiertas,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_2,0.27585800860595683,23,Playa y Dunas,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_3,0.15082500573730465,24,Infraestructura Urbana,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_4,3.550994145874031,26,Cuerpo de agua,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_5,0.005888048645019531,42,Pastizal Abierto,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_6,13.238650456339528,43,Pastizal Cerrado,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_7,22.287040713065227,57,Cultivos Simples,10.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_0,333.7701607384997,3,Leñosas Cerradas,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_1,48.37827763575421,4,Leñosas Abiertas,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_2,1.0150185914531578,23,Playa y Dunas,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_3,0.036914830688476556,24,Infraestructura Urbana,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_4,0.026858078491210944,25,Otras Areas No Vegetadas,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_5,0.5120502136840814,26,Cuerpo de agua,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_6,0.051224345458984355,36,Cultivos Arbustivos,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_7,0.07972759826660158,42,Pastizal Abierto,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_8,4.033871129039813,43,Pastizal Cerrado,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_9,8.949292012396603,57,Cultivos Simples,11.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_0,1554.6895277496262,3,Leñosas Cerradas,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_1,89.25783451763888,4,Leñosas Abiertas,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_2,0.035257433471679686,11,Pastizal Inundable,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_3,0.24334803204345756,15,Pasturas,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_4,3.6204014190674,23,Playa y Dunas,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_5,0.05957549749755864,24,Infraestructura Urbana,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_6,0.890242694702147,26,Cuerpo de agua,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_7,0.02518482543945313,42,Pastizal Abierto,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_8,4.576564418701165,43,Pastizal Cerrado,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_9,7.3925007860107295,57,Cultivos Simples,12.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_0,3788.465539378861,3,Leñosas Cerradas,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_1,1.6895910554199238,4,Leñosas Abiertas,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_2,179.01902057200908,15,Pasturas,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_3,63.36569179861391,23,Playa y Dunas,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_4,1.8947725708007945,24,Infraestructura Urbana,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_5,0.0364454596557617,25,Otras Areas No Vegetadas,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_6,89.383754294647,26,Cuerpo de agua,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_7,0.7947558286743164,42,Pastizal Abierto,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_8,89.13915340926047,43,Pastizal Cerrado,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_9,171.4117107017528,57,Cultivos Simples,13.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_0,1594.1929595399324,3,Leñosas Cerradas,14.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_1,0.6249836557006817,4,Leñosas Abiertas,14.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_2,0.026722957768937655,6,Leñosas Inundables,14.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_3,0.06673354766845703,11,Pastizal Inundable,14.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_0,2534.4763596922735,3,Leñosas Cerradas,15.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_1,0.02298299133300781,4,Leñosas Abiertas,15.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_2,0.23401668133544914,15,Pasturas,15.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_3,0.013618904296874998,42,Pastizal Abierto,15.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_4,0.10980233392333984,57,Cultivos Simples,15.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_0,300.9300556939064,3,Leñosas Cerradas,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_1,0.33482421386718725,23,Playa y Dunas,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_2,0.021191803771972658,25,Otras Areas No Vegetadas,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_3,0.7339945218505833,26,Cuerpo de agua,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_4,0.01272059295654297,42,Pastizal Abierto,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_5,11.636049838140076,43,Pastizal Cerrado,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_16_6,0.9612288262939458,57,Cultivos Simples,16.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_0,945.5431457537347,3,Leñosas Cerradas,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_1,9.765220354064871,4,Leñosas Abiertas,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_2,1.5405592087402373,23,Playa y Dunas,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_3,4.309449518676792,24,Infraestructura Urbana,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_4,6.1376430109253075,26,Cuerpo de agua,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_5,0.005890355041503906,36,Cultivos Arbustivos,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_6,0.07399442852783207,42,Pastizal Abierto,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_7,27.42707294964712,43,Pastizal Cerrado,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_17_8,21.842524471374645,57,Cultivos Simples,17.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_0,2649.421781848763,3,Leñosas Cerradas,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_1,15.919944524902272,4,Leñosas Abiertas,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_2,0.8951214578857488,15,Pasturas,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_3,1.9985684826049777,23,Playa y Dunas,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_4,0.9250904674682632,24,Infraestructura Urbana,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_5,0.015241620056152346,25,Otras Areas No Vegetadas,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_6,10.929505666931188,26,Cuerpo de agua,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_7,0.03791005181884764,36,Cultivos Arbustivos,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_8,0.7182571667480464,42,Pastizal Abierto,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_9,67.49596436083536,43,Pastizal Cerrado,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_18_10,59.59709474585218,57,Cultivos Simples,18.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_0,607.0019284961368,3,Leñosas Cerradas,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_1,0.16333876684570314,4,Leñosas Abiertas,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_2,0.8961635072631823,11,Pastizal Inundable,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_3,53.58902713583612,15,Pasturas,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_4,6.860069760317791,23,Playa y Dunas,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_5,22.012059579293016,24,Infraestructura Urbana,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_6,1.7309406863403367,26,Cuerpo de agua,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_7,47.178736371627494,42,Pastizal Abierto,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_8,0.5526967866821288,43,Pastizal Cerrado,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_19_9,15.338434708183184,57,Cultivos Simples,19.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_0,67163.59835585991,3,Leñosas Cerradas,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_1,2600.5941769466035,4,Leñosas Abiertas,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_2,201.7979420787603,6,Leñosas Inundables,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_3,2.1283956443500682,11,Pastizal Inundable,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_4,17.513561093203574,15,Pasturas,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_5,152.0823904275429,23,Playa y Dunas,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_6,2.9710105676879928,24,Infraestructura Urbana,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_20_7,0.25006732122802733,25,Otras Areas No Vegetadas,20.0,col5-v2-bol-level_3-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
