system:index,area,class_id,class_name,territory,version,year,.geo
8_0_1,76890.10469408477,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_2,69475.86027927122,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_3,735.2493632666276,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_4,93983.47864362167,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_5,27967.772948579808,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_6,544.0024989867602,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_7,2398.632286276178,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_8,398.89292724265727,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_9,11061.570121577699,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_10,5097.629237306729,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_11,0.03191925604248044,36,Cultivos Arbustivos,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_12,6900.837065752547,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_13,52930.09514207388,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_14,701.890405395711,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_15,13838.441870833256,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_16,41330.99135228036,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_17,6182.8819178695785,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_0,664229.6819623107,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_1,79153.48609996111,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
