system:index,area,class_id,class_name,territory,version,year,.geo
0_0_0,598.2145293084862,3,Leñosas Cerradas,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_1,129.74155575852768,6,Leñosas Inundables,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_2,0.0023901502685546878,9,Leñosas Cultivadas,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_3,8194.031680250764,11,Pastizal Inundable,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_4,220.2805830497118,15,Pasturas,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_5,33.575116268748275,24,Infraestructura Urbana,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_6,564.2460351199445,26,Cuerpo de agua,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_7,0.09647185827636712,42,Pastizal Abierto,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_8,1852.8091762371264,43,Pastizal Cerrado,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_9,0.728113592087689,44,Pastizal Disperso,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_0_10,1.1550460920996568,57,Cultivos Simples,0.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_0,355.8737491986666,3,Leñosas Cerradas,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_1,2064.2191291360027,11,Pastizal Inundable,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_2,47.69796056805008,15,Pasturas,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_3,32.36752608577592,24,Infraestructura Urbana,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_4,355.8529570070649,26,Cuerpo de agua,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_5,5.429293692199706,42,Pastizal Abierto,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_6,1275.9684506785118,43,Pastizal Cerrado,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_7,30.975732312960712,57,Cultivos Simples,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_1_8,0.4403223889480891,58,Cultivos Multiples,1.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_0,422.9022401204589,3,Leñosas Cerradas,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_1,2.0263329641723624,6,Leñosas Inundables,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_2,4159.389117363,11,Pastizal Inundable,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_3,214.76983821891295,15,Pasturas,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_4,33.397234390258745,24,Infraestructura Urbana,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_5,129.04815057183248,26,Cuerpo de agua,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_6,0.11112183923339844,42,Pastizal Abierto,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_7,3154.4209010073555,43,Pastizal Cerrado,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_8,43.70794235211368,57,Cultivos Simples,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_2_9,0.9282509978027347,58,Cultivos Multiples,2.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_0,4.183505511108415,3,Leñosas Cerradas,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_1,4.207819856933595,6,Leñosas Inundables,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_2,5.775633804498602,11,Pastizal Inundable,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_3,0.923157737182616,15,Pasturas,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_4,93.42046572503087,24,Infraestructura Urbana,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_5,16.72730840306787,26,Cuerpo de agua,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_6,4.368960959899915,43,Pastizal Cerrado,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_7,0.12065015100097645,57,Cultivos Simples,3.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_0,201.8323706498164,3,Leñosas Cerradas,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_1,158.4143788305028,6,Leñosas Inundables,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_2,806.1407237372255,11,Pastizal Inundable,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_3,126.42636619439804,15,Pasturas,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_4,354.5835487225727,24,Infraestructura Urbana,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_5,99.54001382713369,26,Cuerpo de agua,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_6,624.2017419182316,43,Pastizal Cerrado,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_7,36.11973657774407,57,Cultivos Simples,4.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_0,737.8563824790672,3,Leñosas Cerradas,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_1,132.85816970141676,6,Leñosas Inundables,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_2,1263.887512328071,11,Pastizal Inundable,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_3,214.54016961962736,15,Pasturas,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_4,55.34513735888678,24,Infraestructura Urbana,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_5,49.74456540460203,26,Cuerpo de agua,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_6,0.32262565167236357,42,Pastizal Abierto,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_7,2289.551211929914,43,Pastizal Cerrado,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_8,50.589889093810726,57,Cultivos Simples,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_9,1.7688721260986338,58,Cultivos Multiples,5.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_0,807.3310014486275,3,Leñosas Cerradas,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_1,53.39739939819219,6,Leñosas Inundables,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_2,2195.474763837266,11,Pastizal Inundable,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_3,340.33933986201953,15,Pasturas,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_4,42.11867441632096,24,Infraestructura Urbana,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_5,86.6866216374485,26,Cuerpo de agua,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_6,0.0814599496459961,42,Pastizal Abierto,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_7,3845.261138255677,43,Pastizal Cerrado,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_8,28.959080515537103,57,Cultivos Simples,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_9,0.21000761212158203,58,Cultivos Multiples,6.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_0,80018.07788157328,3,Leñosas Cerradas,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_1,2015.4815857949754,4,Leñosas Abiertas,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_2,1594.2774047356168,6,Leñosas Inundables,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_3,102.17961991873226,11,Pastizal Inundable,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_4,4453.665786207975,15,Pasturas,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_5,56.35984192824798,24,Infraestructura Urbana,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_6,0.8088501234674206,25,Otras Areas No Vegetadas,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_7,40.16174687106557,26,Cuerpo de agua,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_8,0.08043638721301508,43,Pastizal Cerrado,7.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_0,259.99183669293575,3,Leñosas Cerradas,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_1,330.423877063544,11,Pastizal Inundable,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_2,19.743488552914908,15,Pasturas,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_3,3.14540838739779,24,Infraestructura Urbana,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_4,0.26349226605224607,26,Cuerpo de agua,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_5,0.004853559143066405,42,Pastizal Abierto,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_6,822.6729372666449,43,Pastizal Cerrado,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_7,28.272089233020775,57,Cultivos Simples,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_8,0.2316817330322266,58,Cultivos Multiples,8.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_0,2131.4484802525803,3,Leñosas Cerradas,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_1,360.5090314525864,6,Leñosas Inundables,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_2,2814.4247109609546,11,Pastizal Inundable,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_3,128.6154604505334,15,Pasturas,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_4,13.200402332997312,24,Infraestructura Urbana,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_5,122.86142211465746,26,Cuerpo de agua,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_6,2607.7698616894727,43,Pastizal Cerrado,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_7,172.86343291287534,57,Cultivos Simples,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_8,29.853014857367675,58,Cultivos Multiples,9.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_0,522.4042366489823,3,Leñosas Cerradas,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_1,1917.2275810590909,11,Pastizal Inundable,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_2,31.172429416508052,15,Pasturas,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_3,5.033118718710517,24,Infraestructura Urbana,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_4,4.445949202491195,26,Cuerpo de agua,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_5,1526.0003427155814,43,Pastizal Cerrado,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_6,15.71823065266182,57,Cultivos Simples,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_7,0.19118715410993994,58,Cultivos Multiples,10.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_0,32268.078143450664,3,Leñosas Cerradas,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_1,1.047331989963666,4,Leñosas Abiertas,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_2,37286.94674335635,6,Leñosas Inundables,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_3,1031.8739294988438,11,Pastizal Inundable,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_4,2647.8480417682376,15,Pasturas,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_5,12.17976585720719,24,Infraestructura Urbana,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_6,295.58409908528444,26,Cuerpo de agua,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_7,5.648759793525718,43,Pastizal Cerrado,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_8,100.63861108807436,57,Cultivos Simples,11.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_0,69665.78692019898,3,Leñosas Cerradas,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_1,65.49716991726916,4,Leñosas Abiertas,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_2,6234.9529593277075,6,Leñosas Inundables,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_3,39.75163681949477,11,Pastizal Inundable,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_4,386.336114153273,15,Pasturas,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_5,4.221927043273922,24,Infraestructura Urbana,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_6,131.64034878335445,26,Cuerpo de agua,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_7,1.5785749016113262,43,Pastizal Cerrado,12.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_0,75.58836793657001,3,Leñosas Cerradas,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_1,0.009695322143554685,9,Leñosas Cultivadas,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_2,99.17248214936234,11,Pastizal Inundable,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_3,5.483453039360734,15,Pasturas,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_4,2.696179051652981,24,Infraestructura Urbana,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_5,0.9152647385569848,26,Cuerpo de agua,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_6,191.34182853738886,43,Pastizal Cerrado,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_7,10.383314816612756,57,Cultivos Simples,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_13_8,0.21220852008056626,58,Cultivos Multiples,13.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_0,556.5164390770658,3,Leñosas Cerradas,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_1,0.013247911499023438,6,Leñosas Inundables,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_2,301.0949096823591,11,Pastizal Inundable,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_3,6.006845545511622,15,Pasturas,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_4,0.03484801409912109,24,Infraestructura Urbana,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_5,1.3814954640502957,26,Cuerpo de agua,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_6,0.0974997012939453,42,Pastizal Abierto,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_7,1002.0088455248185,43,Pastizal Cerrado,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_8,1.4902826974240768,57,Cultivos Simples,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_14_9,0.04419905100743913,58,Cultivos Multiples,14.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_0,3705.456175035598,3,Leñosas Cerradas,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_1,1132.6674917288783,6,Leñosas Inundables,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_2,791.9218319041114,11,Pastizal Inundable,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_3,220.84270079640504,15,Pasturas,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_4,34.448514843735246,24,Infraestructura Urbana,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_5,114.84037149183504,26,Cuerpo de agua,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_6,0.06610471978759766,42,Pastizal Abierto,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_7,4041.1059737642954,43,Pastizal Cerrado,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_8,64.44998531887528,57,Cultivos Simples,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_15_9,0.8446657891086957,58,Cultivos Multiples,15.0,col5-v2-par-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_0,615.4036925451205,3,Leñosas Cerradas,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_1,0.0031871104736328126,4,Leñosas Abiertas,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_2,213.9170427987892,6,Leñosas Inundables,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_3,8085.3606575840395,11,Pastizal Inundable,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_4,220.65701557703707,15,Pasturas,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_5,0.012749334960937499,23,Playa y Dunas,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_6,33.69008886376798,24,Infraestructura Urbana,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_7,558.8628226188357,26,Cuerpo de agua,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_8,1.8717782110655543,42,Pastizal Abierto,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_9,1860.8666294499465,43,Pastizal Cerrado,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_10,0.9137584842514915,44,Pastizal Disperso,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_11,3.299765985354194,57,Cultivos Simples,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_12,0.021509122192382813,58,Cultivos Multiples,0.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_0,356.58519594317835,3,Leñosas Cerradas,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_1,0.14282058081054688,6,Leñosas Inundables,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_2,2027.488291972639,11,Pastizal Inundable,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_3,59.642097544015414,15,Pasturas,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_4,32.2586676483227,24,Infraestructura Urbana,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_5,355.70871167084834,26,Cuerpo de agua,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_6,9.541973055419895,42,Pastizal Abierto,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_7,1299.2446795519775,43,Pastizal Cerrado,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_8,26.84396764288131,57,Cultivos Simples,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_9,1.3687154582021686,58,Cultivos Multiples,1.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_0,423.3467063987189,3,Leñosas Cerradas,2.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_1,6.238173827636641,6,Leñosas Inundables,2.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_2,4071.384641038383,11,Pastizal Inundable,2.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_3,282.54668875552346,15,Pasturas,2.0,col5-v2-par-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
