,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_1,LEVEL_2,LEVEL_3
22,1_0_7,8.699975631141095,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
23,1_0_8,424.91529292262686,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
24,1_0_9,1.5226541456298812,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
25,1_0_10,0.0361189986572265,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
26,1_0_11,160.77517025399197,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
27,1_0_12,434.1418779835091,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
28,1_0_13,790.6340403684068,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
29,1_0_14,0.1986852776489258,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
30,2_0_0,116135.3274970366,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
31,2_0_1,3688.610007262319,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
32,2_0_2,207.47524152084225,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
33,2_0_3,15.17185274928745,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
34,2_0_4,300.9322693816095,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
35,2_0_5,202.2804971103401,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
36,2_0_6,58.61043053262341,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
37,2_0_7,6.782230181288545,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
38,2_0_8,509.5375156057261,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
39,2_0_9,1.4820095080566371,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
40,2_0_10,0.0361189986572265,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
41,2_0_11,175.87550330293652,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
42,2_0_12,424.1825429560965,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
43,2_0_13,835.0452718561315,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
44,2_0_14,11.936085083007823,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
45,3_0_0,116196.87302628173,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
46,3_0_1,3666.953259509794,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
47,3_0_2,217.88417047352064,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
48,3_0_3,5.855320695691178,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
49,3_0_4,267.8851159974872,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
50,3_0_5,239.013779848693,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
51,3_0_6,70.1218761471913,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
52,3_0_7,6.672279035987525,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
53,3_0_8,511.4280826581867,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
54,3_0_9,2.321677530090346,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
55,3_0_10,0.082318125,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
56,3_0_11,139.66428924557752,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
57,3_0_12,367.02964244777087,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
58,3_0_13,856.9454736666937,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
59,3_0_14,24.55476142145562,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
60,4_0_0,116171.79372081184,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
61,4_0_1,3658.4595413179154,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
62,4_0_2,202.95630971828876,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
63,4_0_3,7.064382223294624,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
64,4_0_4,301.2946885543867,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
65,4_0_5,280.1332491891346,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
66,4_0_6,73.8046187738655,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
67,4_0_7,6.542236511624919,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
68,4_0_8,494.7211058739744,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
69,4_0_9,2.2854901033935704,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
70,4_0_10,0.0428612104492187,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
71,4_0_11,132.3820745732674,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
72,4_0_12,351.2984421521012,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
73,4_0_13,783.269976524943,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
74,4_0_14,107.23637554518432,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
75,5_0_0,116088.90378201033,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
76,5_0_1,3666.700703985992,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
77,5_0_2,170.4327564382697,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
78,5_0_3,11.47397623306478,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
79,5_0_4,320.977647920288,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
80,5_0_5,282.4374774233283,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
81,5_0_6,77.22627763754619,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
82,5_0_7,4.426710512497608,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
83,5_0_8,446.7020103234694,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
84,5_0_9,1.407518110229493,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
85,5_0_10,0.3950420311889649,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
86,5_0_11,144.07000562230726,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
87,5_0_12,363.4995041736816,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
88,5_0_13,854.325617206822,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
89,5_0_14,140.30604345486356,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
90,6_0_0,116241.22982707116,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
91,6_0_1,3530.449506076546,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
92,6_0_2,173.9841761516449,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
93,6_0_3,15.47614190921224,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
94,6_0_4,288.27810078804214,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
95,6_0_5,246.79995268549163,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
96,6_0_6,79.77972278984615,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
97,6_0_7,7.4362322829096925,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
98,6_0_8,451.1838049197415,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
99,6_0_9,1.4388384129638654,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
100,6_0_10,0.0310537776489257,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
101,6_0_11,169.0599939409548,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
102,6_0_12,359.1339825207109,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
103,6_0_13,902.5716624833444,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
104,6_0_14,106.4320772732085,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
105,7_0_0,116185.01017811416,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
106,7_0_1,3510.5436738576936,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
107,7_0_2,177.6187198360189,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
108,7_0_3,11.142391163348526,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
109,7_0_4,280.0455296827217,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
110,7_0_5,226.8666059121329,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
111,7_0_6,82.02836536702576,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
112,7_0_7,13.932502598565112,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
113,7_0_8,457.5470207036755,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
114,7_0_9,2.785857048339868,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
115,7_0_10,0.0151196581420898,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
116,7_0_11,165.98520937784622,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
117,7_0_12,330.85007531453607,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
118,7_0_13,1086.3863980949236,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
119,7_0_14,42.52742635482868,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
120,8_0_0,116063.7897630206,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
121,8_0_1,3596.785219077065,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
122,8_0_2,207.9342955175203,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
123,8_0_3,9.96467052386716,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
124,8_0_4,254.443354655048,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
125,8_0_5,229.72563223884768,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
126,8_0_6,84.91838943848751,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
127,8_0_7,17.33200595812993,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
128,8_0_8,446.9994274232576,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
129,8_0_9,3.112637178283684,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
130,8_0_10,0.0319192560424804,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
131,8_0_11,155.63036660899672,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
132,8_0_12,347.31223171315605,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
133,8_0_13,1013.9155224071138,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
134,8_0_14,141.38963806777366,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
135,9_0_0,116113.24705647696,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
136,9_0_1,3564.3323632980123,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
137,9_0_2,206.5258788193367,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
138,9_0_3,5.487269925123028,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
139,9_0_4,322.1538061353758,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
140,9_0_5,186.63861815349244,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
141,9_0_6,87.63845598316456,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
142,9_0_7,5.439214921344599,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
143,9_0_8,420.8662972698167,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
144,9_0_9,3.356914819274905,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
145,9_0_10,0.0075598190917968,36,Cultivos Arbustivos,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
146,9_0_11,122.7023469825572,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
147,9_0_12,374.5404394064453,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
148,9_0_13,1087.0610310776774,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
149,9_0_14,73.28781999664226,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
150,10_0_0,116125.63119467771,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
151,10_0_1,3464.204626855912,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
152,10_0_2,201.4147203562684,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
153,10_0_3,2.046442392246378,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,,
