system:index,area,class_id,class_name,territory,version,year,.geo
1_1_0,91433.74622849042,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_1,3308.123287029496,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_2,203.88928256138178,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_3,4.320282719229197,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_4,286.70429432364455,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_5,243.9119438274746,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_6,53.573598036882785,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_7,3.2702375285716383,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_8,270.4264466696036,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_9,1.5226541456298814,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_10,0.03611899865722654,36,Cultivos Arbustivos,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_11,158.6449573496451,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_12,310.95225194959625,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_13,496.5361889282555,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_1_14,0.1986852776489258,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_0,15548.62552137945,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_1,327.96065709408447,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_2,0.4098726313447839,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_3,10.434456535247206,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_4,0.14449011738329123,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_5,70.5786217475268,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_6,1.4953086041795933,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_7,4.766272509243835,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_8,146.37450629207203,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_9,1.069667852800436,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_10,41.37417205814401,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_2_11,211.30367658205626,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_0,9118.737515960576,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_1,128.37161645718245,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_2,1.954658111206063,6,Leñosas Inundables,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_3,1.6566884309082017,11,Pastizal Inundable,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_4,0.12003234326171879,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_5,4.542312786812813,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_6,0.4738316213989235,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_7,0.6105762217435952,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_8,8.031585491618321,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_9,1.2123867227448115,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_10,82.23260848911359,43,Pastizal Cerrado,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_11,84.90508760966206,57,Cultivos Simples,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_12,0.042946069213867184,58,Cultivos Multiples,0.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_0,91461.23948999486,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_1,3241.4254839578384,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_2,205.17874110149452,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_3,4.3410308197220235,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_4,300.6846227212905,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_5,112.16225468852902,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_6,56.61209703977195,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_7,3.987624674778847,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_8,363.00316871619026,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_9,1.4820095080566371,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_10,0.03611899865722654,36,Cultivos Arbustivos,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_11,172.51410010493083,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_12,300.2506277634988,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_13,541.0467843684793,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_1_14,11.892303377746593,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_0,15555.350957994257,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_1,318.81290684730135,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_2,0.341842308141611,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_3,9.174133498657227,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_4,0.12761431705729168,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_5,85.57596945926612,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_6,1.5245018714525382,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_7,2.184029284766106,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_8,138.50278139864008,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_9,2.148989963914107,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_10,41.699332974079454,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_11,209.0933278498751,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_2_12,8.356360473632812E-4,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_0,9102.066942334017,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_1,151.0704327167073,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_2,0.7418136069946318,6,Leñosas Inundables,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_3,0.09037343249511719,11,Pastizal Inundable,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_4,0.1014995662841797,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_5,7.179277706810321,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_6,0.5299219905395487,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_7,0.1616247374267578,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_8,7.835039641465139,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_9,0.9850885719930013,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_10,56.08034132922276,43,Pastizal Cerrado,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_11,105.69231434662414,57,Cultivos Simples,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_12,0.35717633496093737,58,Cultivos Multiples,0.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_0,91530.52263354778,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_1,3227.076893227512,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_2,216.98446171828124,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_3,2.254225240889501,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_4,267.4468165463829,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_5,85.34881641367559,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_6,67.64181389555078,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_7,3.5001384265639404,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_8,390.888726534979,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_9,2.321677530090346,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_10,0.082318125,36,Cultivos Arbustivos,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_11,137.23969877176256,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_12,275.85167229563956,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_13,547.6134571153327,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_1_14,21.083108445991765,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_0,15564.283818857528,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_1,288.8059335655754,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_2,0.1578951482448204,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_3,3.5107220223065605,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_4,0.3367998848201976,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_5,146.48571563421498,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_6,1.9501402611009728,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_7,3.010515871996828,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_8,112.7043167274468,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_9,1.4394952644019043,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_10,35.0976880017695,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_11,203.63970552337597,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_2_12,3.114476640502928,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_0,9090.382704121592,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_1,156.9811135437403,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_2,0.18482683282470722,6,Leñosas Inundables,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_3,0.1933521027221679,11,Pastizal Inundable,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_4,0.10265014270019532,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_5,8.021365712936335,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_6,0.5829003442993146,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_7,0.06952637567138671,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_8,6.894285973547605,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_9,1.478057013630468,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
